Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2023-12-13,10508,28180,9898,11992,71.76,73.26,8.55,25.0,0,Winter,20.0,0.0,0.0,80.0,2,13,12,50,0,9584.0,11327.0,9197.0,9483.0,9512.0,9630.857142857143,9536.857142857143,9313.32142857143,864.9923754136738,686.3057019168212,601.6702710616578
2023-12-14,9745,28734,9436,11385,70.73,73.22,7.3,20.0,0,Winter,40.0,0.0,0.0,60.0,3,14,12,50,0,10508.0,9915.0,8776.0,9376.0,8987.0,9513.857142857143,9630.5,9348.892857142857,617.2420996041933,724.7307988275714,641.9457309061368
2023-12-15,9090,30080,8825,10994,68.03,70.65,10.3,40.0,0,Winter,0.0,0.0,80.0,20.0,4,15,12,50,0,9745.0,9430.0,9466.0,8838.0,8605.0,9489.57142857143,9699.714285714286,9375.964285714286,601.9841795105053,681.8483283378775,642.1019004248022
2023-12-16,9161,31737,10576,10445,66.44,69.03,10.45,40.0,0,Winter,40.0,0.0,40.0,20.0,5,16,12,50,1,9090.0,8769.0,10362.0,8591.0,9714.0,9441.0,9672.857142857143,9393.285714285714,621.0077830966791,698.9527173557005,626.8956353063716
2023-12-17,9184,31709,7194,11106,68.3,69.97,10.95,50.0,0,Winter,80.0,0.0,20.0,0.0,6,17,12,50,1,9161.0,9624.0,9483.0,9044.0,9362.0,9497.0,9587.07142857143,9373.535714285714,565.5039050852349,681.3451022438408,625.1259714319765
2023-12-18,10282,30024,11993,11890,71.16,73.67,9.35,35.0,0,Winter,40.0,0.0,20.0,40.0,0,18,12,51,0,9184.0,8767.0,9687.0,9540.0,8715.0,9434.142857142857,9565.714285714286,9367.17857142857,573.4327710003402,689.495627092908,626.1518602674948
2023-12-19,9249,29564,10314,11331,71.06,72.1,7.9,30.0,0,Winter,20.0,0.0,20.0,60.0,1,19,12,51,0,10282.0,9584.0,9129.0,8404.0,9086.0,9650.57142857143,9608.214285714286,9423.142857142857,565.5150623230692,715.3978106428253,635.6580558926356
2023-12-20,8916,32620,8567,10632,70.11,71.67,8.0,25.0,0,Winter,0.0,0.0,80.0,20.0,2,20,12,51,0,9249.0,10508.0,11327.0,9197.0,9483.0,9602.714285714286,9616.785714285714,9428.964285714286,585.895244984305,709.9123649677372,633.1977329773536
2023-12-21,10693,34590,10543,12396,71.81,74.95,9.35,30.0,0,Winter,20.0,0.0,0.0,80.0,3,21,12,51,0,8916.0,9745.0,9915.0,8776.0,9376.0,9375.285714285714,9444.57142857143,9408.714285714286,474.27267624074534,533.6911688760586,640.4308073848887
2023-12-22,9783,31825,9949,11691,68.72,70.25,10.75,50.0,0,Winter,20.0,0.0,40.0,40.0,4,22,12,51,0,10693.0,9090.0,9430.0,9466.0,8838.0,9510.714285714286,9500.142857142857,9455.75,685.6752667469896,619.9738030623091,684.7672556748641
2023-12-23,9588,32807,6393,11032,67.77,68.39,9.6,40.0,0,Winter,20.0,0.0,80.0,0.0,5,23,12,51,1,9783.0,9161.0,8769.0,10362.0,8591.0,9609.714285714286,9525.357142857143,9489.5,664.5092711381479,624.0663928120048,676.4299257458116
2023-12-24,10491,31829,12181,11920,70.09,72.76,9.25,35.0,0,Winter,40.0,0.0,20.0,40.0,6,24,12,51,1,9588.0,9184.0,9624.0,9483.0,9044.0,9670.714285714286,9583.857142857143,9525.107142857143,635.4152747837834,584.8669614855877,653.2242164710109
2023-12-25,8639,32483,7908,9871,67.47,71.27,8.1,25.0,0,Winter,20.0,0.0,80.0,0.0,0,25,12,52,0,10491.0,10282.0,8767.0,9687.0,9540.0,9857.42857142857,9645.785714285714,9576.785714285714,660.1082883746627,633.3370932026572,670.7557019066255
2023-12-26,9687,31478,9252,11544,70.89,72.4,8.0,25.0,0,Winter,20.0,0.0,40.0,40.0,1,26,12,52,0,8639.0,9249.0,9584.0,9129.0,8404.0,9622.714285714286,9636.642857142857,9544.607142857143,767.3688192530927,647.7588116127764,693.8019964784615
2023-12-27,6136,27754,4281,7180,60.79,61.74,10.4,40.0,1,Winter,20.0,0.0,60.0,20.0,2,27,12,52,0,9687.0,8916.0,10508.0,11327.0,9197.0,9685.285714285714,9644.0,9590.42857142857,749.4657462231908,647.6998355126352,657.0769969297494
2023-12-28,6029,35655,3604,7006,61.31,64.26,7.6,25.0,1,Winter,20.0,0.0,40.0,40.0,3,28,12,52,0,6136.0,10693.0,9745.0,9915.0,8776.0,9288.142857142857,9331.714285714286,9481.107142857143,1542.279960380237,1097.1273980138146,924.9807341051209
2023-12-29,6267,33798,4955,6941,64.13,65.35,4.1,0.0,1,Winter,0.0,0.0,40.0,60.0,4,29,12,52,0,6029.0,9783.0,9090.0,9430.0,9466.0,8621.857142857143,9066.285714285714,9383.0,1817.1679823809584,1397.7656581719577,1126.306319757626
2023-12-30,5316,31835,4052,6223,61.89,62.96,4.95,0.0,1,Winter,40.0,0.0,40.0,20.0,5,30,12,52,1,6267.0,9588.0,9161.0,8769.0,10362.0,8119.571428571428,8864.642857142857,9268.75,1925.42894417001,1585.1458368793349,1270.5840192604517
2023-12-31,5783,31590,3292,6400,62.28,64.03,4.8,0.0,1,Winter,40.0,0.0,20.0,40.0,6,31,12,52,1,5316.0,10491.0,9184.0,9624.0,9483.0,7509.285714285715,8590.0,9088.535714285714,2055.0851332151524,1842.1135854063234,1454.3426281859365
2024-01-01,6030,30622,4612,6934,60.4,61.86,8.95,35.0,1,Winter,80.0,0.0,0.0,20.0,0,1,1,1,0,5783.0,8639.0,10282.0,8767.0,9687.0,6836.714285714285,8347.07142857143,8956.392857142857,1646.3710309127239,1977.0643530355933,1579.8508213514708
2024-01-02,6106,27866,5073,7175,61.93,63.87,7.5,25.0,1,Winter,40.0,0.0,20.0,40.0,1,2,1,1,0,6030.0,9687.0,9249.0,9584.0,9129.0,6464.0,8043.357142857143,8825.785714285714,1454.496934796838,1983.5411848177598,1666.026885140403
2024-01-03,6268,28366,5994,7110,60.26,62.04,10.3,40.0,1,Winter,60.0,0.0,40.0,0.0,2,3,1,1,0,6106.0,6136.0,8916.0,10508.0,11327.0,5952.428571428572,7818.857142857143,8717.82142857143,316.719043287628,2014.2155891464456,1741.873726204739
2024-01-04,5661,25711,5880,6430,59.55,63.04,9.0,35.0,1,Winter,20.0,0.0,60.0,20.0,3,4,1,1,0,6268.0,6029.0,10693.0,9745.0,9915.0,5971.285714285715,7629.714285714285,8537.142857142857,332.9823390141218,2027.5491620169755,1723.4881665731032
2024-01-05,6598,23559,8468,7707,59.79,61.81,12.25,55.0,1,Winter,20.0,0.0,0.0,80.0,4,5,1,1,0,5661.0,6267.0,9783.0,9090.0,9430.0,5918.714285714285,7270.285714285715,8385.214285714286,350.9186583269456,1883.6522391996657,1783.9667900318568
2024-01-06,6655,23330,5825,7302,61.09,62.83,9.0,25.0,1,Winter,80.0,0.0,0.0,20.0,5,6,1,1,1,6598.0,5316.0,9588.0,9161.0,8769.0,5966.0,7042.785714285715,8284.07142857143,420.9786217850945,1743.9906130028132,1802.7205146578642
2024-01-07,6003,22634,6362,6946,60.97,62.06,8.45,35.0,1,Winter,20.0,0.0,60.0,20.0,6,7,1,1,1,6655.0,5783.0,10491.0,9184.0,9624.0,6157.285714285715,6833.285714285715,8208.57142857143,378.4678384776937,1583.5048968165336,1825.7798420801164
2024-01-08,5620,23578,6349,7143,61.2,62.41,9.6,40.0,1,Winter,40.0,0.0,20.0,40.0,0,8,1,2,0,6003.0,6030.0,8639.0,10282.0,8767.0,6188.714285714285,6512.714285714285,8079.25,350.29212298971777,1191.9317500190598,1849.8906799532353
2024-01-09,8533,25413,11487,10083,66.17,69.09,9.5,40.0,0,Winter,20.0,0.0,80.0,0.0,1,9,1,2,0,5620.0,6106.0,9687.0,9249.0,9584.0,6130.142857142857,6297.071428571428,7966.857142857143,410.3776425731342,1041.2248308371552,1901.4398971673415
2024-01-10,8277,24166,13423,10060,67.37,69.23,8.2,30.0,0,Winter,40.0,0.0,60.0,0.0,2,10,1,2,0,8533.0,6268.0,6136.0,8916.0,10508.0,6476.857142857143,6214.642857142857,7929.321428571428,995.1652171995737,759.8875025184553,1878.570241464628
2024-01-11,9323,24308,12258,11324,68.2,70.67,11.05,40.0,0,Winter,0.0,0.0,60.0,40.0,3,11,1,2,0,8277.0,5661.0,6029.0,10693.0,9745.0,6763.857142857143,6367.571428571428,7849.642857142857,1194.6012484746536,937.5208481199502,1811.2533048669932
2024-01-12,8508,23753,8417,10648,68.96,69.2,8.8,25.0,0,Winter,60.0,0.0,20.0,20.0,4,12,1,2,0,9323.0,6598.0,6267.0,9783.0,9090.0,7287.0,6602.857142857143,7834.571428571428,1413.0110874771576,1217.5380491381356,1796.594338444627
2024-01-13,9926,28303,8805,11844,69.85,71.47,10.75,40.0,0,Winter,60.0,0.0,0.0,40.0,5,13,1,2,1,8508.0,6655.0,5316.0,9588.0,9161.0,7559.857142857143,6762.928571428572,7813.785714285715,1441.9064265260706,1313.516563936843,1784.8601015235488
2024-01-14,8990,29311,8806,10186,69.22,71.73,6.55,15.0,0,Winter,60.0,0.0,40.0,0.0,6,14,1,2,1,9926.0,6003.0,5783.0,10491.0,9184.0,8027.142857142857,7092.214285714285,7841.107142857143,1618.9471299347108,1489.001894846783,1811.896414733728
2024-01-15,8671,31230,8628,10523,68.29,70.79,7.6,15.0,0,Winter,80.0,0.0,0.0,20.0,0,15,1,3,0,8990.0,5620.0,6030.0,8639.0,10282.0,8453.857142857143,7321.285714285715,7834.178571428572,1371.2088861744685,1518.490213163286,1806.9352209908393
2024-01-16,9078,30333,8477,10437,65.97,67.25,12.3,55.0,0,Winter,20.0,0.0,80.0,0.0,1,16,1,3,0,8671.0,8533.0,6106.0,9687.0,9249.0,8889.714285714286,7509.928571428572,7776.642857142857,572.6964624434521,1509.7546140037584,1750.8849871123202
2024-01-17,8736,30081,8462,10122,66.81,67.95,10.1,35.0,0,Winter,60.0,0.0,40.0,0.0,2,17,1,3,0,9078.0,8277.0,6268.0,6136.0,8916.0,8967.57142857143,7722.214285714285,7770.535714285715,552.8203014672038,1506.105174515853,1745.8501374347754
2024-01-18,9429,31662,10559,11301,69.76,71.47,8.75,30.0,0,Winter,20.0,0.0,20.0,60.0,3,18,1,3,0,8736.0,9323.0,5661.0,6029.0,10693.0,9033.142857142857,7898.5,7764.107142857143,479.6354270246785,1466.7215010146208,1741.802798279791
2024-01-19,7990,32637,5923,9017,66.18,67.82,7.5,25.0,0,Winter,0.0,0.0,80.0,20.0,4,19,1,3,0,9429.0,8508.0,6598.0,6267.0,9783.0,9048.285714285714,8167.642857142857,7718.964285714285,491.8301584509708,1366.8726015219243,1678.3046225535843
2024-01-20,10914,31192,14459,12846,73.18,74.82,10.25,45.0,0,Winter,0.0,0.0,0.0,100.0,5,20,1,3,1,7990.0,9926.0,6655.0,5316.0,9588.0,8974.285714285714,8267.07142857143,7654.928571428572,611.1613846564936,1292.5170115997792,1630.1496620356656
2024-01-21,8563,29075,7302,10348,66.69,68.81,11.3,45.0,0,Winter,40.0,0.0,60.0,0.0,6,21,1,3,1,10914.0,8990.0,6003.0,5783.0,10491.0,9115.42857142857,8571.285714285714,7702.285714285715,909.0646946436868,1382.0166663011512,1705.888057139781
2024-01-22,9639,29818,13735,11927,70.53,72.17,9.8,40.0,0,Winter,20.0,0.0,20.0,60.0,0,22,1,4,0,8563.0,8671.0,5620.0,6030.0,8639.0,9054.42857142857,8754.142857142857,7633.428571428572,932.8977895323195,1169.0059457072798,1626.2044522860574
2024-01-23,8370,31512,4821,9479,66.25,68.71,8.3,25.0,0,Winter,40.0,0.0,60.0,0.0,1,23,1,4,0,9639.0,9078.0,8533.0,6106.0,9687.0,9192.714285714286,9041.214285714286,7669.142857142857,938.3172374496999,763.184338914845,1659.7415397693865
2024-01-24,10051,31866,9095,11386,67.1,68.78,12.85,55.0,0,Winter,40.0,0.0,40.0,20.0,2,24,1,4,0,8370.0,8736.0,8277.0,6268.0,6136.0,9091.57142857143,9029.57142857143,7622.107142857143,989.5054079594278,772.7176531105175,1618.590386709116
2024-01-25,10028,31476,8124,11794,71.14,72.89,8.25,30.0,0,Winter,20.0,0.0,0.0,80.0,3,25,1,4,0,10051.0,9429.0,9323.0,5661.0,6029.0,9279.42857142857,9156.285714285714,7761.928571428572,1034.550281868543,785.1685197431514,1654.1658506255453
2024-01-26,9184,32925,10185,11182,70.84,72.66,8.85,30.0,0,Winter,40.0,0.0,20.0,40.0,4,26,1,4,0,10028.0,7990.0,8508.0,6598.0,6267.0,9365.0,9206.642857142857,7904.75,1073.0405397747065,818.5801598023386,1671.5488631361993
2024-01-27,9598,32092,10240,11540,67.48,70.91,11.65,55.0,0,Winter,20.0,0.0,60.0,20.0,5,27,1,4,1,9184.0,10914.0,9926.0,6655.0,5316.0,9535.57142857143,9254.92857142857,8008.928571428572,898.7926822767718,793.7605203940954,1656.5292571802786
2024-01-28,9942,29358,11343,11440,69.9,72.16,9.25,35.0,0,Winter,80.0,0.0,0.0,20.0,6,28,1,4,1,9598.0,8563.0,8990.0,6003.0,5783.0,9347.57142857143,9231.5,8161.857142857143,671.2418484031022,777.0952570062317,1595.2342383275056
2024-01-29,8802,29578,6091,10268,71.06,70.19,5.1,0.0,0,Winter,40.0,0.0,40.0,20.0,0,29,1,5,0,9942.0,9639.0,8671.0,5620.0,6030.0,9544.57142857143,9299.5,8310.392857142857,601.3212832706603,795.7654031956378,1558.7392659474538
2024-01-30,8425,29049,5170,9657,70.14,70.39,4.85,0.0,0,Winter,0.0,0.0,80.0,20.0,1,30,1,5,0,8802.0,8370.0,9078.0,8533.0,6106.0,9425.0,9308.857142857143,8409.392857142857,659.7901181436348,788.5440192720434,1495.2777108416142
